next_page,reviews__id,reviews__review_data,reviews__name,reviews__rating,reviews__title,reviews__review
,R2WB50F153PD78,"Reviewed in the United States on April 14, 2019",ballle98,5,Works great in my Moto G6 phone,"previously I had a U1 rated SD card in my phone.When I was using it as ""internal"" storage there were apps that would pause and glitch.This card was rated as the best option on wirecutter.What makes this card better than other U3 cards is the random read/write.Other cards may be just as fast with sequential writes like saving video but this card works allot better for Apps that may have random writes.My apps work noticeably better with this card."
,R1NHSJ5P8VY8P8,"Reviewed in the United States on May 2, 2019",BestBadger,5,Best Value SD Card,"The product arrived fast and worked great with my Nintendo Switch! The SD card fits in a small slot right underneath the stand that's located on the backside of the switch. After carefully 'clicking' into place, the system recognizes it immediately and prompts a system update. It was a quick and easy solution for the limited space the switch contains. I would definitely buy again if I need another one!"
,RMN5GBQ7UJXQK,"Reviewed in the United States on August 3, 2020",mattymusto,1,"More (well, less) than meets the eye","I was totally pleased with the product until about two weeks ago when I noticed none of you the screenshots I tried to take had saved. The cards memory is worse than my drunk grandmas. Saved images disappear from the I album only to reappear out of order.. I’ll edit a video and then end up with three copies of the original and none of the trimmed vids. Not to mention the advertised space seems to be a huge exaggeration. I have one game on the console I have the card in, AC’s new update musta been a hefty one, because 65 sceeenshots and 11 videos (15seconds each avg) later and my storage is MAXXED OUT...?? Unreal. Typical, just outlived it’s return window.Tl;dr DONT WASTE YA TIME OR MONEY, HONEY 😋"
,R2RS6RUJUBY18I,"Reviewed in the United States on October 9, 2019",Jordan Witt,3,Save your money,"I bought this when I got my switch and just wanted to get all the extras.Looking back, it's just a memory card.You pop it into the switch and you never look at again (at least I've never needed to yet).Keep in mind while these are high speed memory cards, you can get non-branded ones for at least half the price."
,R1H0WUE66SAYBW,"Reviewed in the United States on September 6, 2020",Happy Package,5,283 GB. Nice. Works perfectly.,"I can't talk tech specs 'cause that's not my thing... However, I did buy the 256GB disk for our Nintendo Switch and it actually had 283 GB, so that's a nice surprise.I generally buy brand name electronics rather than risk under-performing off brands.With that in mind, I'm plenty pleased with the performance of this disk and have no regret spending a few extra $ on this vs other options."
,R229HN8RNE5X0M,"Reviewed in the United States on September 19, 2020",Knight,5,Need memory space for games this is for you!,"It self explanatory, I needed more room to play more games on my Nintendo Switch so I bought the biggest memory these if for the Switch so I got this one. Naturally I know it doesn't have to be Nintendo theme card you can use others that meet the requirements. However I used this one just to be safe. Oh yes it works perfectly, all my data remains safe and successfully transferred."
8.0,R3SD7N5W1AM62P,"Reviewed in the United States on September 23, 2020",Carlos Gonzalez,4,Lies of Actual Storage Available,"Package arrived on time, and putting the Micro SD card into my Nintendo Switch was easy with no setup other than a update.My huge issue with this product is that the packaging indicates 128 GB of storage but when I looked at my storage on the Switch it showed 124.8 GB of storage available on the Micro SD card. I have no idea what could possibly take up a little more than 3GB of storage. I had no files saved to the card before checking the storage.If the used storage is actually being used up for a necessary process then I wouldn’t mind, but that wasn’t on the product descriptions, which means this is false advertising.Aside from being lied to about storage space the product works, and cost was really affordable. It was a huge upgrade from the 16GB card I had before this.I would not strongly recommend this Micro SD card unless you don't care about losing more than 3GB of storage space."
,R2HAA9LMRTFUL8,"Reviewed in the United States on May 19, 2020",JC364,5,Perfect product and must have for switch,You need this! Works perfectly with switch. Stop buying games to load and then unload every time you want to play a different game. Small and easy to lose. Switch games have little memory. Buy this SD card and download all your games from switch digital store. All games are in the main menu. Nothing to lose or keep track of. And no tax on digital games! My son has 14 games and tons of memory left
,R2XDANSD9CJH47,"Reviewed in the United States on June 7, 2020",Hee Kyung Kang,5,Better price and good amount of storage for me,"The micro SD card is worth every penny I put on this product. With the current 32gb storage on my Nintendo Switch Lite, plus the 64gb storage, it is just enough for me to have."
,R1AK78PHTKZ8YM,"Reviewed in the United States on July 29, 2020",DivineInhabitant,1,"Seller & Amazon sold me a dingy, visibly broken sd card!","This sd card was priced great, but it arrived in horrible condition & the item itself was very clearly broken. When I took it from the inspector approved plastic cover, it was more clearly revealed how the paper packaging looked like it was stepped on & dragged across a wet dirty floor, then approved for sale anyway just to make a profit. The paper was literally flaking away & the plastic container the chip was in was scraped & crushed. I called customer service & they wouldn’t even exchange it for me. But, I’m getting a refund through amazon & I have to buy the item again. Buyer Beware!!"
,R26AIWT0I2O9V5,"Reviewed in the United States on February 3, 2019",WizzBud,5,"Works fine, ignore bad reviews","Works the exact same as the overpriced name brand SD card; picking this one is a no-brainer.The few reviewers who said this card is incompatible may have had one of two problems: Either it wasn’t pushed in all the way below the kickstand and it wasn’t detected (see picture, don’t be afraid to push a little more when it resists), or they did not get the free update to make micro SDXC cards compatible (I was prompted to update as soon as I inserted the card, so maybe if you don’t get the prompt try doing a system update and try again. I’m currently on 7.0.0 which is the latest version at this time)If you need the storage, buy this! Simple."
,R23BXZM134NTF3,"Reviewed in the United States on July 28, 2020",CJW,1,Write Failures After ~40GB Used,I purchased this 128GB microSD card along with my Switch Lite back in September 2019.It worked fine at first until I recently filled it up to about 40 gigs after which I started getting errors downloading different games.Even had an error with a game card that wanted to download additional data to the microSD.Also found that some of my existing games had corrupt data which the Switch Lite subsequently deleted and had me download ALL OVER AGAIN only to have them fail (works fine if I d/l to internal storage).I ran the card through H2testw where it came up with tons of write/verify errors in the unused space.Thought that something endorsed by Nintendo would have higher quality control although guess this was just wishful thinking.I've trusted SanDisk throughout the years but am very disappointed in this case since it's not like I can return the microSD card being that I threw away all of the packaging.
,R14HGMWFB76JAC,"Reviewed in the United States on June 10, 2020",Briredrose,5,It works,I can’t really tell you if 128 GB is enough for your device especially if you download games a lot. However if you plan to get this because you just barely got a switch and you don’t really know if you’re gonna go digital or not this isn’t a bad purchase. Like if all your games are pretty much physical totally worth it however if you’re like me where are you just keep on buying games LOL you might wanna aim for bigger storage.
,R3NGRB4PTC7890,"Reviewed in the United States on July 7, 2020",Judith L.,5,"Good transfer rates, works perfectly with my Switch, plus it is bright yellow.","I bought this because it is made for my Switch. I saw cheaper versions of Micro SD cards, but they all had a slower transfer rate. I went with this one just to be sure everything would be compatible and work quickly."
,R3IU7YAAV7YEZW,"Reviewed in the United States on December 11, 2019",Blue Phoenix Tail Lionhead,5,"It works like ot says, thanks","Got it, but I don't have it installed yet. Because my Nintendo Switch Lite requires internet to update system, and all I have is my mobile hotspot. So I'll have to wait til next month to update. Life... Why don't I get internet then? Cuz I don't got time paying something I don't need. No one needs multiplayer games, it's a want. No a need. 😎😤 Same for game companies that make online only games with infinity updates."
,R26UD4JM41HL1I,"Reviewed in the United States on May 16, 2020",Felix Moran,4,Delays on Shipment,"This review is more towards the lack of shipment and delays for this product. I got this product delayed several times and kept on getting disappointed. It was worth the wait and my Nintendo switch lite now has more space for game downloads. I have managed to use the space as much as possible and downloading a variety of games I enjoy playing. I know I could have used a regular microsd card but, having this one with the mushroom design was a must have."
9.0,R2683D87EJT7H3,"Reviewed in the United States on June 12, 2020",David Hanna,5,Does the job!,"I got this for my girlfriend and her Nintendo Switch.I mostly got this because of problems people have had in the past with SanDisk and overheating, so I figured this was the safest bet for someone else.And it works! Looks cool too, with the Nintendo logo. I suggest this for anyone looking for that extra layer of security by both SanDisk and Nintendo."
,R1QEGAWKB4IF6O,"Reviewed in the United States on April 1, 2020",Martin,5,Brilliant microsd card with fun Nintendo theme,"I have had soooo many problems with micro SD cards in the past (mostly getting fake ones) This is a legit partnership between sandisk and nintendo to make quality micro sd cards formatted perfectly for the switch. Definitely a no brainier add on to the switch. 128 GB is plenty of space, you're already spending $300 + on a console, DON'T CHEAP OUT on the sd card and lose your games or corrupt your saves!"
,RF6CAEQ7U61OR,"Reviewed in the United States on December 20, 2019",Phillip Wilcox so pleased,5,Pay more for less for Nintendo’s endorsement,I could get much larger amount of memory for not much more but being licensed by Nintendo lets you know it works but the moment Nintendo does that they overcharge for there name . Hey Nintendo remember you need I’d customers more than we need you .Anyway the card itself is fine but I could put a 400 gig card made by same company for a little over $40.00 just doesn’t have Nintendo’s over priced name connected to it
,R1M3WL5LHL39YZ,"Reviewed in the United States on September 6, 2020",Jesus Sandoval,5,Perfect for the Nintendo Switch Lite!!,Probably the best SanDisk SD Card you could get for your switch as it’s literally made for it. My card is 128gb which I find is the sweet spot for the amount of games that I have. I do recommend this card but it is a little bit pricey just for the little graphic that it has on it but if you can get it on sale like me it is well worth it!
,R2G5KHADG8YEYP,"Reviewed in the United States on July 25, 2019",Ronnie,5,A little goes a long way,"This is great for those of us who don't download all of our games, I'm more into physical versions of games. The only complaint I have is that it not exactly 64 GB it's actually 59.4 GB but honestly I probably won't end up filling it anyway. As you can see by my pic I have only used 14.7 GB of the I internal memory and I have 17 titles on there already, so you should feel confident that this will be enough for the average gamer."
,RLX6LJWLC6XFP,"Reviewed in the United States on September 17, 2020",CH,5,Works!,"I do not know why I waited this long to get this (I had been archiving games to keep space open on my Switch). This is a small SD card and works great with my switch. You do need to put the ""kick stand"" up on the switch to see where the port is to insert it (I had to look it up). No complaints and pleased with this purchase!"
,R1EINQ4H0V3CUR,"Reviewed in the United States on August 19, 2019",Amber P,1,Piece of Shit,It won't even format on my computer. When its plugged into my switch it reads error message 2137-7500 which doesn't even exist. if my switch ends up failing for no reason in the future I know why. DO NOT BUY THIS CHIP. Absolute trash...just buy a normal sandisk chip.
,RT1KHPS5BXZBG,"Reviewed in the United States on February 16, 2020",Heather DeBaca,4,Nintendo switch SD card that dramatically increases storage space,"I love this Micro SD card! It’s dramatically increased the storage capacity on my Nintendo Switch. I can now play all the games that I have purchased over the last few years without having to archive and redownload. I know it’s a bit pricier then other SD cards but I love the reassurance that it will work with my switch and that it has some Nintendo flair. My only complaint is that I could not transfer the files from one SD card to another using my Mac, so I had to redownload all of my games which took hours to complete. My guess is it’s more a Mac problem then an SD card problem. It’s been a great upgrade and well worth the money."
,R14XD0GRV4NN32,"Reviewed in the United States on March 14, 2020",Bhud,5,Great SD card for the switch,Great and legit SD card for the switch. I was torn between this one and the Samsung SDs but essentially decided to go with this one because of all the fake cards going around now days. No configuration needed. Just plug it in and you are good to go.
,R14S911CIHPLVH,"Reviewed in the United States on March 13, 2020",Jon Cox,5,Great licensed storage upgrade for Switch!,"After using a 128GB Sandisk Extreme micro sd for Switch, I wanted to go all the way & get the Nintendo licensed 256GB one. Games seem to run a little smoother & lets not forget about doubling my storage! Plus,I personally like how Nintendo put a different image stamp on each size SD card. Price is a little more expensive, but you are paying for the name..."
